Price,Adj_Close,log_ret,Regime
Ticker,SPY,,
Date,,,
2016-04-27,178.874267578125,0.0020558188109269793,0
2016-04-28,177.2509002685547,-0.009116898778049887,0
2016-04-29,176.29396057128906,-0.005413412215470537,0
2016-05-02,177.69517517089844,0.007916750976465714,0
2016-05-03,176.1486358642578,-0.008741422663356424,0
2016-05-04,175.16604614257812,-0.005593801421667877,0
2016-05-05,175.1319122314453,-0.00019488501388487123,0
2016-05-06,175.77276611328125,0.00365258506867594,0
2016-05-09,175.91796875,0.0008257405190139622,0
2016-05-10,178.1053466796875,0.012357410767519283,0
2016-05-11,176.43922424316406,-0.009398731996228094,0
2016-05-12,176.4904327392578,0.00029019095131310735,0
2016-05-13,174.9524688720703,-0.00875233887439375,0
2016-05-16,176.678466796875,0.00981717825085937,0
2016-05-17,175.0293426513672,-0.009377876675737973,0
2016-05-18,175.08067321777344,0.00029322535458842225,0
2016-05-19,174.47398376464844,-0.0034712171626987143,0
2016-05-20,175.5762176513672,0.006297596888192203,0
2016-05-23,175.33697509765625,-0.0013635428688463236,0
2016-05-24,177.60971069335938,0.012878812017945052,0
2016-05-25,178.814453125,0.006760187114164928,0
2016-05-26,178.86573791503906,0.0002867633806689085,0
2016-05-27,179.6347198486328,0.004289997941746115,0
2016-05-31,179.29286193847656,-0.0019048857255601348,0
2016-06-01,179.660400390625,0.0020478352987067794,0
2016-06-02,180.2072296142578,0.0030390599148715225,0
2016-06-03,179.66893005371094,-0.0029915844523094037,0
2016-06-06,180.58311462402344,0.005075260757769762,0
2016-06-07,180.86514282226562,0.0015605456641019089,0
2016-06-08,181.45468139648438,0.003254246966826635,0
2016-06-09,181.20689392089844,-0.0013664944455555883,0
2016-06-10,179.48951721191406,-0.009522632516859808,0
2016-06-13,178.1053466796875,-0.007741595783564925,0
2016-06-14,177.75502014160156,-0.0019688995118354313,0
2016-06-15,177.50721740722656,-0.0013950414559849023,0
2016-06-16,178.03695678710938,0.0029798816030490727,0
2016-06-17,177.37388610839844,-0.0037312955486248356,0
2016-06-20,178.51622009277344,0.006419610366042328,0
2016-06-21,179.0229949951172,0.002834795291431824,0
2016-06-22,178.7308807373047,-0.0016330463066704937,0
2016-06-23,181.05850219726562,0.012938980658877774,1
2016-06-24,174.55682373046875,-0.036569869544072375,1
2016-06-27,171.43052673339844,-0.018072233457457898,1
2016-06-28,174.5225372314453,0.017875793891170666,1
2016-06-29,177.49412536621094,0.01688362534765364,1
2016-06-30,179.91616821289062,0.01355349841332032,1
2016-07-01,180.2941131591797,0.0020984691694074797,0
2016-07-05,178.99720764160156,-0.007219273470618681,0
2016-07-06,180.07083129882812,0.0059800747507745555,0
2016-07-07,179.95912170410156,-0.0006205572474158316,0
2016-07-08,182.63882446289062,0.014780842384233495,0
2016-07-11,183.28292846679688,0.0035204502819423666,0
2016-07-12,184.6141357421875,0.007236878000778546,0
2016-07-13,184.5884246826172,-0.00013927888031073365,0
2016-07-14,185.61904907226562,0.005567834931627047,0
2016-07-15,185.37002563476562,-0.001342484142408118,0
2016-07-18,185.86813354492188,0.002683496816003661,0
2016-07-19,185.6792449951172,-0.001016767050382228,0
2016-07-20,186.4521484375,0.0041539336234679425,0
2016-07-21,185.7478790283203,-0.0037843643080082146,0
2016-07-22,186.58106994628906,0.0044755709221560025,0
2016-07-25,186.0742645263672,-0.0027199703613236537,0
2016-07-26,186.16012573242188,0.0004613287209584982,0
2016-07-27,185.9626007080078,-0.0010616123602806837,0
2016-07-28,186.17735290527344,0.0011541476211789359,0
2016-07-29,186.47796630859375,0.0016133593324827444,0
2016-08-01,186.32333374023438,-0.0008295710192385286,0
2016-08-02,185.12953186035156,-0.006427765677492481,0
2016-08-03,185.67059326171875,0.002918347372165009,0
2016-08-04,185.86813354492188,0.0010633631843166569,0
2016-08-05,187.38836669921875,0.008145827651959259,0
2016-08-08,187.27667236328125,-0.0005962357177802247,0
2016-08-09,187.38836669921875,0.0005962357177802247,0
2016-08-10,186.9246063232422,-0.0024779296828949526,0
2016-08-11,187.79202270507812,0.004629727447443166,0
2016-08-12,187.62884521484375,-0.0008693043698633218,0
2016-08-15,188.1698760986328,0.0028793672085640765,0
2016-08-16,187.19943237304688,-0.005170619258289655,0
2016-08-17,187.55149841308594,0.0018789340582996417,0
2016-08-18,187.9723663330078,0.002241498533899211,0
2016-08-19,187.6975555419922,-0.0014630441461127575,0
2016-08-22,187.68894958496094,-4.585117959887697e-05,0
2016-08-23,188.0668487548828,0.0020114090002021356,0
2016-08-24,187.10494995117188,-0.00512778900080324,0
2016-08-25,186.97610473632812,-0.0006888625784400304,0
2016-08-26,186.62393188476562,-0.001885294011527705,0
2016-08-29,187.54295349121094,0.004912371941346194,0
2016-08-30,187.23379516601562,-0.001649826977947022,0
2016-08-31,186.70126342773438,-0.00284825980372716,0
2016-09-01,186.70980834960938,4.5766837259542115e-05,0
2016-09-02,187.55149841308594,0.004497881385449709,0
2016-09-06,188.118408203125,0.0030181295354854143,0
2016-09-07,188.10118103027344,-9.158041397405725e-05,0
2016-09-08,187.67178344726562,-0.0022854106628118487,0
2016-09-09,183.1798858642578,-0.024225951465698614,0
2016-09-12,185.8080291748047,0.014245386624327061,0
2016-09-13,183.13694763183594,-0.0144798188354196,0
2016-09-14,183.0682373046875,-0.0003752558990486321,0
2016-09-15,184.89761352539062,0.009943266685570329,0
2016-09-16,184.182861328125,-0.003873155799253958,0
2016-09-19,184.2174072265625,0.00018754545795651723,0
2016-09-20,184.22605895996094,4.696369562307012e-05,0
2016-09-21,186.29779052734375,0.011182832955919153,0
2016-09-22,187.4716796875,0.00628137455525124,0
2016-09-23,186.4445037841797,-0.005494164374644228,0
2016-09-26,184.93386840820312,-0.008135334853593967,0
2016-09-27,186.08193969726562,0.006188819604888707,0
2016-09-28,187.0055694580078,0.004951286896470286,0
2016-09-29,185.31365966796875,-0.00908855253179297,0
2016-09-30,186.71205139160156,0.00751775088700235,0
2016-10-03,186.26319885253906,-0.0024068768930609608,0
2016-10-04,185.31365966796875,-0.005110873993941389,0
2016-10-05,186.13369750976562,0.004415372236227455,0
2016-10-06,186.26319885253906,0.0006955017577139344,0
2016-10-07,185.6244354248047,-0.0034352530013217475,0
2016-10-10,186.5912322998047,0.00519483263612841,0
2016-10-11,184.23464965820312,-0.012710085681375993,0
2016-10-12,184.47637939453125,0.0013112152982390768,0
2016-10-13,183.87210083007812,-0.003281018595092,0
2016-10-14,183.96705627441406,0.00051628786447111,0
2016-10-17,183.3282928466797,-0.003478203975289418,0
2016-10-18,184.47637939453125,0.006242934705910308,0
2016-10-19,184.9683837890625,0.002663481713226723,0
2016-10-20,184.62307739257812,-0.0018685848198618515,0
2016-10-21,184.7094268798828,0.00046759755980918527,0
2016-10-24,185.4949493408203,0.004243729627644299,0
2016-10-25,184.87344360351562,-0.003356152050329797,0
2016-10-26,184.5022735595703,-0.0020097161325294266,0
2016-10-27,184.01023864746094,-0.00267038533672892,0
2016-10-28,183.46633911132812,-0.00296018830163014,0
2016-10-31,183.47506713867188,4.7571776837784796e-05,0
2016-11-01,182.14569091796875,-0.0072719179620408525,0
2016-11-02,181.0493927001953,-0.006036984512101107,0
2016-11-03,180.2207489013672,-0.004587399602609565,0
2016-11-04,180.02220153808594,-0.0011022971200009835,0
2016-11-07,183.9929962158203,0.021817507677594605,0
2016-11-08,184.8216552734375,0.0044936417177785515,0
2016-11-09,186.78115844726562,0.010546321306354578,0
2016-11-10,187.24725341796875,0.002492298430716744,0
2016-11-11,186.81565856933594,-0.002307606695685749,0
2016-11-14,186.96234130859375,0.0007848655984865616,0
2016-11-15,188.42123413085938,0.00777285029445185,0
2016-11-16,188.0673065185547,-0.00188015133716668,0
2016-11-17,189.03408813476562,0.0051274471430353685,0
2016-11-18,188.6111297607422,-0.0022399783226703107,0
2016-11-21,190.03541564941406,0.007523071969941952,0
2016-11-22,190.4065704345703,0.0019511774014659977,0
2016-11-23,190.51016235351562,0.0005439084848859466,0
2016-11-25,191.21804809570312,0.003708851136793534,0
2016-11-28,190.32028198242188,-0.004706042352214723,0
2016-11-29,190.69146728515625,0.0019484198105530481,0
2016-11-30,190.23402404785156,-0.0024017476782489666,0
2016-12-01,189.53480529785156,-0.003682342973230668,0
2016-12-02,189.62973022460938,0.0005007057350985278,0
2016-12-05,190.76918029785156,0.00599083461932004,0
2016-12-06,191.37339782714844,0.003162264910505641,0
2016-12-07,193.8767547607422,0.012996190405783814,0
2016-12-08,194.3514862060547,0.0024456318826722168,0
2016-12-09,195.5254364013672,0.006022176103122945,0
2016-12-12,195.30096435546875,-0.0011487047453639931,0
2016-12-13,196.60440063476562,0.006651815472763722,0
2016-12-14,194.98159790039062,-0.008288406790170733,0
2016-12-15,195.78443908691406,0.0041090690600462665,0
2016-12-16,195.40147399902344,-0.001957970353357652,0
2016-12-19,195.8269805908203,0.0021752342120500145,0
2016-12-20,196.5823974609375,0.00385015163010749,0
2016-12-21,196.03536987304688,-0.00278656743211414,0
2016-12-22,195.69674682617188,-0.0017288504913590685,0
2016-12-23,195.98326110839844,0.00146300208091521,0
2016-12-27,196.469482421875,0.0024778604316928465,0
2016-12-28,194.84576416015625,-0.008298820936513351,0
2016-12-29,194.8024139404297,-0.0002225095475445471,0
2016-12-30,194.09033203125,-0.00366210330414507,0
2017-01-03,195.5751190185547,0.007620866409224547,0
2017-01-04,196.73870849609375,0.005931949413779947,0
2017-01-05,196.5823974609375,-0.0007948266239363733,0
2017-01-06,197.28567504882812,0.0035711365524919714,0
2017-01-09,196.6344757080078,-0.00330625347687441,0
2017-01-10,196.6344757080078,0.0,0
2017-01-11,197.19021606445312,0.00282227466656515,0
2017-01-12,196.6952362060547,-0.002513320134579722,0
2017-01-13,197.1467742919922,0.0022929919700960255,0
2017-01-17,196.4521484375,-0.0035296162439850676,0
2017-01-18,196.8862762451172,0.0022074018537390216,0
2017-01-19,196.1569366455078,-0.003711248090848329,0
2017-01-20,196.87757873535156,0.0036670718179019346,0
2017-01-23,196.36529541015625,-0.0026054311402416985,0
2017-01-24,197.6243438720703,0.006391298766532216,0
2017-01-25,199.33489990234375,0.008618348834799505,0
2017-01-26,199.12649536132812,-0.001046046430073666,0
2017-01-27,198.81387329101562,-0.0015712009097477164,0
2017-01-30,197.58091735839844,-0.006220868376175304,0
2017-01-31,197.56358337402344,-8.773491395608346e-05,0
2017-02-01,197.64170837402344,0.0003953641444018885,0
2017-02-02,197.77194213867188,0.0006587216662286011,0
2017-02-03,199.1351776123047,0.0068693191249815655,0
2017-02-06,198.77915954589844,-0.001789421129920754,0
2017-02-07,198.78790283203125,4.39839562256239e-05,0
2017-02-08,199.04832458496094,0.001309190929227988,0
2017-02-09,200.22923278808594,0.005915241789357317,0
2017-02-10,201.01937866210938,0.00393844052203729,0
2017-02-13,202.11343383789062,0.005427778775793257,0
2017-02-14,202.92091369628906,0.003987221987894252,0
2017-02-15,203.980224609375,0.0052067355262952475,0
2017-02-16,203.80661010742188,-0.0008514964077424025,0
2017-02-17,204.1278533935547,0.0015749753025557922,0
2017-02-21,205.34352111816406,0.005937759618918292,0
2017-02-22,205.16116333007812,-0.0008884566095828106,0
2017-02-23,205.30006408691406,0.0006768033268924611,0
2017-02-24,205.560546875,0.001267986348831407,0
2017-02-27,205.88182067871094,0.0015616956071742294,0
2017-02-28,205.32614135742188,-0.0027026697478360617,0
2017-03-01,208.20016479492188,0.013900299307475272,0
2017-03-02,206.88906860351562,-0.0063171985494703264,0
2017-03-03,207.01925659179688,0.0006290667988526621,0
2017-03-06,206.40281677246094,-0.002982135284454124,0
2017-03-07,205.78631591796875,-0.002991351616583593,0
2017-03-08,205.40428161621094,-0.0018581865148403764,0
2017-03-09,205.6647491455078,0.0012672692159405585,0
2017-03-10,206.38540649414062,0.00349791438524516,0
2017-03-13,206.4896697998047,0.0005050598297984266,0
2017-03-14,205.6995086669922,-0.0038339779014018305,0
2017-03-15,207.4794921875,0.008616093889300735,0
2017-03-16,207.0713653564453,-0.0019690079298415597,0
2017-03-17,206.707763671875,-0.0017574679467857734,0
2017-03-20,206.4810333251953,-0.0010974661998792712,0
2017-03-21,203.82992553710938,-0.012922612101664122,0
2017-03-22,204.3095245361328,0.002350173303194758,0
2017-03-23,204.091552734375,-0.0010674399975219018,0
2017-03-24,203.94325256347656,-0.0007268996443583475,0
2017-03-27,203.73402404785156,-0.0010264419726020435,0
2017-03-28,205.21652221679688,0.007250288215277401,0
2017-03-29,205.40835571289062,0.000934349185158112,0
2017-03-30,206.06239318847656,0.003179025620420717,0
2017-03-31,205.58273315429688,-0.002330455144838872,0
2017-04-03,205.2252197265625,-0.00174053844617017,0
2017-04-04,205.3560028076172,0.0006370631597354404,0
2017-04-05,204.7455291748047,-0.002977185092575496,0
2017-04-06,205.3211212158203,0.0028073115357578615,0
2017-04-07,205.11187744140625,-0.0010196246073128634,0
2017-04-10,205.23391723632812,0.0005948144228735686,0
2017-04-11,204.98976135253906,-0.0011903550446357158,0
2017-04-12,204.091552734375,-0.004391352186729591,0
2017-04-13,202.76596069335938,-0.006516270133133162,0
2017-04-17,204.56246948242188,0.008820992127261285,0
2017-04-18,203.9519805908203,-0.0029888262016406486,0
2017-04-19,203.5770263671875,-0.0018401356616761788,0
2017-04-20,205.23391723632812,0.008105947100554012,0
2017-04-21,204.57989501953125,-0.003191804436460721,0
2017-04-24,206.82977294921875,0.010937518167857263,0
2017-04-25,208.0332794189453,0.0058019620641927006,0
2017-04-26,207.9025115966797,-0.0006287885264928406,0
2017-04-27,208.07687377929688,0.0008383213157117098,0
2017-04-28,207.62335205078125,-0.002181966139391811,0
2017-05-01,208.1466522216797,0.002517259262810434,0
2017-05-02,208.22515869140625,0.00037709791392792624,0
2017-05-03,207.9722137451172,-0.001215504922345012,0
2017-05-04,208.21646118164062,0.0011737343146451806,0
2017-05-05,209.03619384765625,0.003929195947637076,0
2017-05-08,209.0012664794922,-0.00016710161916044797,0
2017-05-09,208.80946350097656,-0.0009181333949861425,0
2017-05-10,209.18443298339844,0.0017941390348479302,0
2017-05-11,208.757080078125,-0.002045037599073929,0
2017-05-12,208.4082489013672,-0.0016723885415625972,0
2017-05-15,209.5594482421875,0.005508570445607042,0
2017-05-16,209.36761474609375,-0.00091583249902083,0
2017-05-17,205.65255737304688,-0.017903498942993146,0
2017-05-18,206.4810333251953,0.004020429718876173,0
2017-05-19,207.82403564453125,0.006483179299343611,0
2017-05-22,208.87916564941406,0.005064190803413915,0
2017-05-23,209.34136962890625,0.002210337028826004,0
2017-05-24,209.82977294921875,0.002330329985642088,0
2017-05-25,210.83265686035156,0.004768126365055636,0
2017-05-26,210.78907775878906,-0.00020672132454091496,0
2017-05-30,210.60592651367188,-0.0008692616418937149,0
2017-05-31,210.5535888671875,-0.0002485407302570408,0
2017-06-01,212.2279510498047,0.007920738151407036,0
2017-06-02,212.9343719482422,0.003323067498205212,0
2017-06-05,212.77735900878906,-0.0007376491421542397,0
2017-06-06,212.09716796875,-0.003201847029886906,0
2017-06-07,212.48965454101562,0.0018487935246787046,0
2017-06-08,212.59422302246094,0.0004919898828159575,0
2017-06-09,212.27159118652344,-0.0015187472710804784,0
2017-06-12,212.2279510498047,-0.00020560746257825002,0
2017-06-13,213.26576232910156,0.004878160615222171,0
2017-06-14,212.99537658691406,-0.0012686391217338056,0
2017-06-15,212.5854949951172,-0.0019262224686285023,0
2017-06-16,212.63197326660156,0.00021860941818552249,0
2017-06-19,214.4021453857422,0.008290589351255484,0
2017-06-20,212.9562225341797,-0.006766819032828941,0
2017-06-21,212.9036102294922,-0.0002470874259907774,0
2017-06-22,212.80723571777344,-0.00045276982854680625,0
2017-06-23,213.06134033203125,0.0011933477072672005,0
2017-06-26,213.2015380859375,0.0006577995225951483,0
2017-06-27,211.48397827148438,-0.00808866378898987,0
2017-06-28,213.3768310546875,0.00891051970714063,0
2017-06-29,211.50152587890625,-0.008827549452794514,0
2017-06-30,211.89588928222656,0.0018628527394959349,0
2017-07-03,212.25514221191406,0.0016939862875311462,0
2017-07-05,212.74586486816406,0.002309278642407264,0
2017-07-06,210.80044555664062,-0.00918640037594276,0
2017-07-07,212.16751098632812,0.006464178521523145,0
2017-07-10,212.3953857421875,0.001073455921358324,0
2017-07-11,212.23765563964844,-0.0007429007845454194,0
2017-07-12,213.83253479003906,0.007486496991849556,0
2017-07-13,214.19186401367188,0.0016790132013602133,0
2017-07-14,215.1908416748047,0.004653095946008712,0
2017-07-17,215.16452026367188,-0.0001223240767682654,0
2017-07-18,215.2784881591797,0.0005295376899656645,0
2017-07-19,216.44403076171875,0.005399511877246965,0
2017-07-20,216.5404052734375,0.00044516386867332614,0
2017-07-21,216.3476104736328,-0.0008907375835720543,0
2017-07-24,216.29502868652344,-0.00024307260824052435,0
2017-07-25,216.82081604003906,0.002427930625045427,0
2017-07-26,216.82955932617188,4.0324125750501594e-05,0
2017-07-27,216.62799072265625,-0.0009300500961284541,0
2017-07-28,216.37387084960938,-0.0011737589362752487,0
2017-07-31,216.25123596191406,-0.0005669337680558328,0
2017-08-01,216.73321533203125,0.002226313521204837,0
2017-08-02,216.83836364746094,0.0004850332567398752,0
2017-08-03,216.41770935058594,-0.001941828194786055,0
2017-08-04,216.81204223632812,0.0018204335837905816,0
2017-08-07,217.21514892578125,0.0018575186696461188,0
2017-08-08,216.68060302734375,-0.0024639382453806036,0
2017-08-09,216.6717987060547,-4.063354099326233e-05,0
2017-08-10,213.61343383789062,-0.01421576266881619,0
2017-08-11,213.92892456054688,0.0014758340254372726,0
2017-08-14,216.04966735839844,0.009864491092428374,0
2017-08-15,216.02337646484375,-0.00012169652313609447,0
2017-08-16,216.40016174316406,0.0017426681962611212,0
2017-08-17,213.02630615234375,-0.0157136332526715,0
2017-08-18,212.69334411621094,-0.001564231784059622,0
2017-08-21,212.85983276367188,0.000782457586973706,0
2017-08-22,215.08563232421875,0.010402351762279771,0
2017-08-23,214.3144989013672,-0.003591681491247556,0
2017-08-24,213.8149871826172,-0.002333462009235454,0
2017-08-25,214.3144989013672,0.002333462009235454,0
2017-08-28,214.32322692871094,4.0724494457577975e-05,0
2017-08-29,214.56866455078125,0.0011445198836268489,0
2017-08-30,215.58518981933594,0.004726342216929247,0
2017-08-31,216.88217163085938,0.005998074377775886,0
2017-09-01,217.18887329101562,0.0014131406127351198,0
2017-09-05,215.62901306152344,-0.007207959893412941,0
2017-09-06,216.36509704589844,0.0034078459845785503,0
2017-09-07,216.3388214111328,-0.0001214485641432006,0
2017-09-08,216.084716796875,-0.0011752581488000402,0
2017-09-11,218.3894805908203,0.010609538733903356,0
2017-09-12,219.1255645751953,0.003364842818610825,0
2017-09-13,219.230712890625,0.00047973907459120113,0
2017-09-14,219.16061401367188,-0.00031980047618951346,0
2017-09-15,219.45562744140625,0.00134520085823997,0
2017-09-18,219.9224395751953,0.002124877614400944,0
2017-09-19,220.142578125,0.0010004820165789852,0
2017-09-20,220.22183227539062,0.0003599480311056169,0
2017-09-21,219.63177490234375,-0.0026829732318711663,0
2017-09-22,219.6758270263672,0.00020055252391593115,0
2017-09-25,219.2266845703125,-0.002046662304129754,0
2017-09-26,219.35879516601562,0.0006024394595920413,0
2017-09-27,220.21298217773438,0.0038864555502406972,0
2017-09-28,220.4772491455078,0.0011993322323338163,0
2017-09-29,221.25221252441406,0.0035087728631717496,0
2017-10-02,222.21217346191406,0.004329377813663271,0
2017-10-03,222.68772888183594,0.0021378094197501696,0
2017-10-04,222.95191955566406,0.0011856696580059278,0
2017-10-05,224.27291870117188,0.005907556442861228,0
2017-10-06,224.01751708984375,-0.0011394471912415938,0
2017-10-09,223.64767456054688,-0.0016523179391159104,0
2017-10-10,224.23770141601562,0.00263472409877874,0
2017-10-11,224.58999633789062,0.0015698451587908835,0
2017-10-12,224.25534057617188,-0.0014911854761923138,0
2017-10-13,224.52830505371094,0.0012164637185767546,0
2017-10-16,224.8277587890625,0.0013328129017313728,0
2017-10-17,224.98623657226562,0.0007046369894876392,0
2017-10-18,225.20645141601562,0.000978313807351583,0
2017-10-19,225.2681121826172,0.00027375915076799373,0
2017-10-20,226.43060302734375,0.005147207074724491,0
2017-10-23,225.5499267578125,-0.0038969704490288137,0
2017-10-24,225.94618225097656,0.001755300154303363,0
2017-10-25,224.8277587890625,-0.0049622467276062565,0
2017-10-26,225.118408203125,0.001291929905446132,0
2017-10-27,226.95896911621094,0.008142725892186675,0
2017-10-30,226.1136016845703,-0.003731713050616925,0
2017-10-31,226.4658203125,0.0015564945373993666,0
2017-11-01,226.7652587890625,0.0013213503395377302,0
2017-11-02,226.85330200195312,0.00038818170862597867,0
2017-11-03,227.61073303222656,0.0033332966888171,0
2017-11-06,227.96298217773438,0.0015463983278376503,0
2017-11-07,227.8045196533203,-0.0006953656421861965,0
2017-11-08,228.19190979003906,0.001699093259955653,0
2017-11-09,227.36410522460938,-0.0036342642804578773,0
2017-11-10,227.2936248779297,-0.00031003694681874805,0
2017-11-13,227.5050048828125,0.0009295543401908191,0
2017-11-14,226.9766082763672,-0.0023252727029126063,0
2017-11-15,225.84054565429688,-0.0050177648786187135,0
2017-11-16,227.76039123535156,0.00846496066861313,0
2017-11-17,227.09109497070312,-0.002942924308260153,0
2017-11-20,227.47857666015625,0.0017048290173535818,0
2017-11-21,228.96693420410156,0.0065215355767804795,0
2017-11-22,228.7643585205078,-0.0008851293325982112,0
2017-11-24,229.29278564453125,0.0023072551762366444,0
2017-11-27,229.17831420898438,-0.0004993616302622073,0
2017-11-28,231.50331115722656,0.010093811258733432,0
2017-11-29,231.3623504638672,-0.0006090782246559456,0
2017-11-30,233.38790893554688,0.008716816209759948,0
2017-12-01,232.9035186767578,-0.0020776295867603878,0
2017-12-04,232.62176513671875,-0.0012104759257516307,0
2017-12-05,231.78509521484375,-0.003603180308069831,0
2017-12-06,231.82911682128906,0.00018990619974434964,0
2017-12-07,232.56007385253906,0.003148038970705258,0
2017-12-08,233.82826232910156,0.005438350420892135,0
2017-12-11,234.5328369140625,0.0030086833325562168,0
2017-12-12,234.9467315673828,0.0017632067009385466,0
2017-12-13,234.9203338623047,-0.00011236244056345157,0
